prev_filename,new_filename,filename,page_height,page_width,page_height_scaled,page_width_scaled,AuthorID,Overlapped,category,id,x,y,width,height,x_scaled,y_scaled,w_scaled,h_scaled
cfr04f00_1.tif,cfr04f00_1.jpg,140.tif,1575,1200,630.0,480.0,"Lisanti, V.F.",No,DLSignature,None,655,1205,240,77,262,482,96,30
cgr96c00.tif,cgr96c00.jpg,150.tif,2292,1728,636.6666666666667,480.0,"Whitmire, C.E.",No,DLSignature,None,941,1298,373,86,261,360,103,23
cgr96c00.tif,cgr96c00.jpg,150.tif,2292,1728,636.6666666666667,480.0,NA,NA,DLLogo,None,1181,223,122,133,328,61,33,36
cgv39d00.tif,cgv39d00.jpg,151.tif,3244,2544,612.0754716981132,480.00000000000006,,Yes,DLSignature,None,1406,2823,871,110,265,532,164,20
cgx54f00_1.tif,cgx54f00_1.jpg,152.tif,1575,1200,630.0,480.0,"Ligon, R.H.",No,DLSignature,None,818,858,135,66,327,343,54,26
cgx54f00_1.tif,cgx54f00_1.jpg,152.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,126,64,89,89,50,25,35,35
cgy54f00_1.tif,cgy54f00_1.jpg,154.tif,1575,1200,630.0,480.0,"Ligon, R.H.",No,DLSignature,,736,908,170,79,294,363,68,31
cgy54f00_1.tif,cgy54f00_1.jpg,154.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,123,64,96,89,49,25,38,35
chg15f00-full_1.tif,chg15f00-full_1.jpg,156.tif,1575,1200,630.0,480.0,"Shipley, D.K.",Yes,DLSignature,None,596,1080,305,93,238,432,122,37
chg15f00-full_1.tif,chg15f00-full_1.jpg,156.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,55,92,138,137,22,36,55,54
chs60f00_1.tif,chs60f00_1.jpg,160.tif,1575,1200,630.0,480.0,"Maynor, H.W.",Yes,DLSignature,None,763,1286,208,39,305,514,83,15
chw80e00_1.tif,chw80e00_1.jpg,163.tif,3314,2560,621.375,480.0,"Fassuliotis, Constance",Yes,DLSignature,None,1591,1658,377,166,298,310,70,31
chw80e00_1.tif,chw80e00_1.jpg,163.tif,3314,2560,621.375,480.0,NA,NA,DLLogo,None,316,130,751,235,59,24,140,44
cio55e00-page02-variant_2.tif,cio55e00-page02-variant_2.jpg,166.tif,2825,2560,529.6875,480.0,"Landry, J.T.",Yes,DLSignature,None,809,1086,855,234,151,203,160,43
cir10f00.tif,cir10f00.jpg,167.tif,1575,1200,630.0,480.0,"Rajagopal, S.",Yes,DLSignature,None,628,990,183,63,251,396,73,25
cir10f00.tif,cir10f00.jpg,167.tif,1575,1200,630.0,480.0,,Yes,DLSignature,None,208,1131,192,55,83,452,76,22
cir10f00.tif,cir10f00.jpg,167.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,95,123,120,66,38,49,48,26
ciy01a00-page02_1.tif,ciy01a00-page02_1.jpg,168.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,73,7,196,182,29,2,78,72
ciy01a00-page02_2.tif,ciy01a00-page02_2.jpg,169.tif,1575,1200,630.0,480.0,"Newmark, G.B.",No,DLSignature,None,636,756,213,55,254,302,85,22
cjb54c00.tif,cjb54c00.jpg,170.tif,2292,1728,636.6666666666667,480.0,"Daigle, W.P.",Yes,DLSignature,None,820,1713,421,86,227,475,116,23
cjb54c00.tif,cjb54c00.jpg,170.tif,2292,1728,636.6666666666667,480.0,NA,NA,DLLogo,None,1369,214,205,198,380,59,56,55
cjb54c00.tif,cjb54c00.jpg,170.tif,2292,1728,636.6666666666667,480.0,NA,NA,DLLogo,,1051,216,205,198,291,60,56,55
cjb54c00.tif,cjb54c00.jpg,170.tif,2292,1728,636.6666666666667,480.0,NA,NA,DLLogo,,725,218,202,202,201,60,56,56
cjb54c00.tif,cjb54c00.jpg,170.tif,2292,1728,636.6666666666667,480.0,NA,NA,DLLogo,,405,222,202,202,112,61,56,56
cjb54c00.tif,cjb54c00.jpg,170.tif,2292,1728,636.6666666666667,480.0,NA,NA,DLLogo,,83,224,202,202,23,62,56,56
cji44a00.tif,cji44a00.jpg,171.tif,2292,1728,636.6666666666667,480.0,"Cowing, M.W.",Yes,DLSignature,None,516,1327,315,141,143,368,87,39
cji44a00.tif,cji44a00.jpg,171.tif,2292,1728,636.6666666666667,480.0,"Murphy, K.A.",Yes,DLSignature,None,1040,1308,394,146,288,363,109,40
cjx9aa00.tif,cjx9aa00.jpg,172.tif,3123,2536,591.1041009463722,480.0,"Bowden, D.H.",Yes,DLSignature,None,117,1918,870,199,22,363,164,37
cjy33f00-page02_1.tif,cjy33f00-page02_1.jpg,173.tif,3281,2544,619.0566037735849,480.00000000000006,NA,NA,DLLogo,None,1052,148,404,218,198,27,76,41
cjy33f00-page02_2.tif,cjy33f00-page02_2.jpg,174.tif,3286,2544,620.0,480.00000000000006,"Paoletti, Rodolfo",Yes,DLSignature,None,403,1413,610,130,76,266,115,24
cjy33f00-page02_2.tif,cjy33f00-page02_2.jpg,174.tif,3286,2544,620.0,480.00000000000006,,Yes,DLSignature,None,1201,1057,466,157,226,199,87,29
cle30a00.tif,cle30a00.jpg,175.tif,3125,2536,591.4826498422713,480.0,"Bowden, D.H.",Yes,DLSignature,None,117,2637,1095,157,22,499,207,29
cmw13f00.tif,cmw13f00.jpg,176.tif,3286,2544,620.0,480.00000000000006,"Beatty, D.A.",Yes,DLSignature,None,1364,1917,793,172,257,361,149,32
cmw13f00.tif,cmw13f00.jpg,176.tif,3286,2544,620.0,480.00000000000006,NA,NA,DLLogo,None,1098,121,396,226,207,22,74,42
cmw44e00.tif,cmw44e00.jpg,177.tif,3296,2560,618.0,480.0,"Boder, J.B.",Yes,DLSignature,None,1556,2298,397,289,291,430,74,54
cmw44e00.tif,cmw44e00.jpg,177.tif,3296,2560,618.0,480.0,NA,NA,DLLogo,None,1135,140,357,225,212,26,66,42
cnk41e00-page02_1.tif,cnk41e00-page02_1.jpg,178.tif,3279,2560,614.8125,480.0,NA,NA,DLLogo,None,92,167,755,228,17,31,141,42
cnk41e00-page02_2.tif,cnk41e00-page02_2.jpg,179.tif,3276,2560,614.25,480.0,"Vollmuth, T.A.",Yes,DLSignature,None,372,1203,787,228,69,225,147,42
cpi68d00.tif,cpi68d00.jpg,180.tif,3249,2544,613.0188679245283,480.00000000000006,"Neel, R.M.",Yes,DLSignature,None,1426,2239,732,152,269,422,138,28
cpz95d00-variant_1.tif,cpz95d00-variant_1.jpg,181.tif,2292,1728,636.6666666666667,480.0,NA,NA,DLLogo,None,873,136,115,141,242,37,31,39
cpz95d00-variant_2.tif,cpz95d00-variant_2.jpg,182.tif,2292,1728,636.6666666666667,480.0,"Geha, R.S.",Yes,DLSignature,None,847,1663,717,219,235,461,199,60
cqc13f00.tif,cqc13f00.jpg,183.tif,3284,2544,619.6226415094341,480.00000000000006,"Chakraborty, B.B.",Yes,DLSignature,None,1655,2293,541,198,312,432,102,37
cqc13f00.tif,cqc13f00.jpg,183.tif,3284,2544,619.6226415094341,480.00000000000006,NA,NA,DLLogo,None,1354,148,158,177,255,27,29,33
cqt45f00-page02_1.tif,cqt45f00-page02_1.jpg,184.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,46,137,134,132,18,54,53,52
cqt45f00-page02_2.tif,cqt45f00-page02_2.jpg,185.tif,1575,1200,630.0,480.0,"Holek, M.L.",Yes,DLSignature,None,645,618,283,53,258,247,113,21
crr09c00_1.tif,crr09c00_1.jpg,186.tif,2292,1728,636.6666666666667,480.0,"Bleustein, J.L.",No,DLSignature,None,795,1645,274,83,220,456,76,23
cry54f00_1.tif,cry54f00_1.jpg,188.tif,1575,1200,630.0,480.0,"Ligon, R.H.",No,DLSignature,None,624,788,169,95,249,315,67,38
cry54f00_1.tif,cry54f00_1.jpg,188.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,119,52,96,97,47,20,38,38
csj50c00.tif,csj50c00.jpg,190.tif,2292,1728,636.6666666666667,480.0,"Bible, G.C.",Yes,DLSignature,None,1126,1548,386,112,312,430,107,31
csr09c00.tif,csr09c00.jpg,191.tif,2292,1728,636.6666666666667,480.0,"Bleustein, J.L.",Yes,DLSignature,None,711,1694,313,99,197,470,86,27
cvg13f00.tif,cvg13f00.jpg,192.tif,3313,2544,625.0943396226415,480.00000000000006,"Toohey, W.D.",Yes,DLSignature,None,1443,2630,784,294,272,496,147,55
cxi59c00_1.tif,cxi59c00_1.jpg,193.tif,2292,1728,636.6666666666667,480.0,"Geha, R.S.",Yes,DLSignature,None,286,1645,331,164,79,456,91,45
cxi59c00_1.tif,cxi59c00_1.jpg,193.tif,2292,1728,636.6666666666667,480.0,NA,NA,DLLogo,None,753,235,174,213,209,65,48,59
cxi59c00_2.tif,cxi59c00_2.jpg,194.tif,2292,1728,636.6666666666667,480.0,"Geha, R.S.",Yes,DLSignature,None,286,1645,337,156,79,456,93,43
cxi59c00_2.tif,cxi59c00_2.jpg,194.tif,2292,1728,636.6666666666667,480.0,NA,NA,DLLogo,None,755,224,177,211,209,62,49,58
cxk72e00-page03_1.tif,cxk72e00-page03_1.jpg,195.tif,3168,2560,594.0,480.0,NA,NA,DLLogo,None,1126,121,312,182,211,22,58,34
cxk72e00-page03_3.tif,cxk72e00-page03_3.jpg,197.tif,3167,2560,593.8125,480.0,,Yes,DLSignature,None,1599,1707,361,101,299,320,67,18
cxk72e00-page03_3.tif,cxk72e00-page03_3.jpg,197.tif,3167,2560,593.8125,480.0,"Ferraro, C.J.",Yes,DLSignature,None,363,2028,746,213,68,380,139,39
daf01f00-first.tif,daf01f00-first.jpg,198.tif,1575,1200,630.0,480.0,"Jarrett, J.E.",Yes,DLSignature,None,775,955,201,87,310,382,80,34
dat60e00_1.tif,dat60e00_1.jpg,199.tif,3037,2560,569.4375,480.0,"Fassuliotis, Constance",Yes,DLSignature,None,1648,1986,528,142,309,372,99,26
dat60e00_1.tif,dat60e00_1.jpg,199.tif,3037,2560,569.4375,480.0,NA,NA,DLLogo,None,254,200,805,225,47,37,150,42
dch31f00.tif,dch31f00.jpg,201.tif,1575,1200,630.0,480.0,"Charles, F.K.",Yes,DLSignature,None,691,869,276,64,276,347,110,25
dch31f00.tif,dch31f00.jpg,201.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,488,92,178,99,195,36,71,39
dck05f00_1.tif,dck05f00_1.jpg,202.tif,1575,1200,630.0,480.0,"Coiley, G.K.",No,DLSignature,None,639,688,378,93,255,275,151,37
dea05a00.tif,dea05a00.jpg,204.tif,2156,1728,598.8888888888889,480.0,"Dimech, Ellen",Yes,DLSignature,None,838,1496,339,88,232,415,94,24
dea05a00.tif,dea05a00.jpg,204.tif,2156,1728,598.8888888888889,480.0,NA,NA,DLLogo,None,753,96,199,128,209,26,55,35
dfb44f00-page4_4.tif,dfb44f00-page4_4.jpg,208.tif,1575,1200,630.0,480.0,"Austern, H.T.",No,DLSignature,None,605,492,355,77,242,196,142,30
dfm53d00.tif,dfm53d00.jpg,209.tif,3255,2544,614.1509433962265,480.00000000000006,"Snyder, S.L.",Yes,DLSignature,None,1377,2588,559,111,259,488,105,20
dfm53d00.tif,dfm53d00.jpg,209.tif,3255,2544,614.1509433962265,480.00000000000006,"Neher, W.K.",Yes,DLSignature,None,1333,2706,444,123,251,510,83,23
dfm53d00.tif,dfm53d00.jpg,209.tif,3255,2544,614.1509433962265,480.00000000000006,"MacKinnon, S.A.",Yes,DLSignature,None,1373,2899,759,89,259,546,143,16
dgi64c00.tif,dgi64c00.jpg,210.tif,2292,1728,636.6666666666667,480.0,"Schultz, F.J.",Yes,DLSignature,None,933,1139,396,109,259,316,110,30
dgi64c00.tif,dgi64c00.jpg,210.tif,2292,1728,636.6666666666667,480.0,,Yes,DLSignature,None,902,1986,430,84,250,551,119,23
dgi64c00.tif,dgi64c00.jpg,210.tif,2292,1728,636.6666666666667,480.0,,Yes,DLSignature,None,936,2067,451,73,260,574,125,20
dgi64c00.tif,dgi64c00.jpg,210.tif,2292,1728,636.6666666666667,480.0,NA,NA,DLLogo,None,93,340,455,146,25,94,126,40
dgw64a00.tif,dgw64a00.jpg,211.tif,2156,1728,598.8888888888889,480.0,"Dimech, Ellen",Yes,DLSignature,None,1018,1586,340,59,282,440,94,16
dgw64a00.tif,dgw64a00.jpg,211.tif,2156,1728,598.8888888888889,480.0,NA,NA,DLLogo,None,740,109,198,134,205,30,55,37
dhr55d00-page02_1.tif,dhr55d00-page02_1.jpg,212.tif,3300,2544,622.6415094339623,480.00000000000006,NA,NA,DLLogo,None,290,67,321,140,54,12,60,26
dhr55d00-page02_2.tif,dhr55d00-page02_2.jpg,213.tif,3300,2544,622.6415094339623,480.00000000000006,"Gourley, R.D.",Yes,DLSignature,None,1576,2023,428,184,297,381,80,34
dic45f00_1.tif,dic45f00_1.jpg,214.tif,1575,1200,630.0,480.0,"Jarrett, J.E.",Yes,DLSignature,None,797,1073,249,220,318,429,99,88
dic45f00_1.tif,dic45f00_1.jpg,214.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,208,161,92,84,83,64,36,33
diy01a00-page02_1.tif,diy01a00-page02_1.jpg,219.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,78,36,191,169,31,14,76,67
diy01a00-page02_2.tif,diy01a00-page02_2.jpg,220.tif,1575,1200,630.0,480.0,"Newmark, G.B.",Yes,DLSignature,None,645,874,279,116,258,349,111,46
djh5aa00.tif,djh5aa00.jpg,221.tif,3300,2544,622.6415094339623,480.00000000000006,"Little, C.C.",Yes,DLSignature,None,1809,1738,353,120,341,327,66,22
djp51a00.tif,djp51a00.jpg,222.tif,2235,1696,632.5471698113207,480.0,"Pollice, Lorraine",Yes,DLSignature,None,856,1329,453,127,242,376,128,35
djw26d00.tif,djw26d00.jpg,223.tif,2292,1728,636.6666666666667,480.0,"Idle, J.R.",Yes,DLSignature,None,346,1681,279,73,96,466,77,20
djw26d00.tif,djw26d00.jpg,223.tif,2292,1728,636.6666666666667,480.0,NA,NA,DLLogo,None,1168,179,172,205,324,49,47,56
djy33f00-page02_1.tif,djy33f00-page02_1.jpg,224.tif,3282,2544,619.245283018868,480.00000000000006,NA,NA,DLLogo,None,1176,150,170,181,221,28,32,34
djy33f00-page02_2.tif,djy33f00-page02_2.jpg,225.tif,3280,2544,618.867924528302,480.00000000000006,,Yes,DLSignature,None,1264,1041,519,186,238,196,97,35
djz54f00.tif,djz54f00.jpg,226.tif,1575,1200,630.0,480.0,"Wortham, E.C.",No,DLSignature,None,671,1033,258,103,268,413,103,41
djz54f00.tif,djz54f00.jpg,226.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,128,53,92,94,51,21,36,37
dkb01a00-page03_3.tif,dkb01a00-page03_3.jpg,229.tif,1575,1200,630.0,480.0,"Little, C.C.",No,DLSignature,None,645,990,166,49,258,396,66,19
dkd01a00.tif,dkd01a00.jpg,230.tif,1575,1200,630.0,480.0,"Gertenbach, R.F.",Yes,DLSignature,None,542,842,260,68,216,336,104,27
dkn80f00.tif,dkn80f00.jpg,231.tif,1575,1200,630.0,480.0,"Schan, Marilyn",Yes,DLSignature,None,595,824,341,88,238,329,136,35
dlk65e00.tif,dlk65e00.jpg,232.tif,3290,2560,616.875,480.0,"Galeotti, K.L.",Yes,DLSignature,None,1152,1927,655,172,216,361,122,32
dlk65e00.tif,dlk65e00.jpg,232.tif,3290,2560,616.875,480.0,NA,NA,DLLogo,None,1135,162,322,190,212,30,60,35
dlu7aa00_1.tif,dlu7aa00_1.jpg,233.tif,3184,2560,597.0,480.0,NA,NA,DLLogo,None,1210,94,220,277,226,17,41,51
dlu7aa00_2.tif,dlu7aa00_2.jpg,234.tif,3187,2544,601.3207547169811,480.00000000000006,"Bowden, D.H.",Yes,DLSignature,None,1171,1395,826,211,220,263,155,39
dme30a00.tif,dme30a00.jpg,235.tif,3127,2536,591.8611987381703,480.0,"Bowden, D.H.",No,DLSignature,None,29,2303,900,214,5,435,170,40
dmy31e00-page02_1.tif,dmy31e00-page02_1.jpg,239.tif,3323,2560,623.0625,480.0,NA,NA,DLLogo,None,59,188,791,258,11,35,148,48
dmy31e00-page02_2.tif,dmy31e00-page02_2.jpg,240.tif,3321,2560,622.6875,480.0,"Vollmuth, T.A.",Yes,DLSignature,None,312,1650,741,211,58,309,138,39
dna82e00.tif,dna82e00.jpg,241.tif,3039,2560,569.8125,480.0,"Broeman, Ina",Yes,DLSignature,None,1267,2306,850,175,237,432,159,32
dna82e00.tif,dna82e00.jpg,241.tif,3039,2560,569.8125,480.0,NA,NA,DLLogo,None,159,116,390,330,29,21,73,61
dny38c00_5.tif,dny38c00_5.jpg,246.tif,2292,1728,636.6666666666667,480.0,"Broeman, Ina",Yes,DLSignature,None,277,1473,409,83,76,409,113,23
don15f00_1.tif,don15f00_1.jpg,247.tif,1575,1200,630.0,480.0,"Little, C.C.",No,DLSignature,None,568,695,174,60,227,278,69,24
don15f00_2.tif,don15f00_2.jpg,248.tif,1575,1200,630.0,480.0,"Little, C.C.",No,DLSignature,None,568,697,174,58,227,278,69,23
dpi68d00.tif,dpi68d00.jpg,249.tif,3243,2544,611.8867924528303,480.00000000000006,"Neel, R.M.",Yes,DLSignature,None,1147,2667,716,191,216,503,135,36
dqn43c00.tif,dqn43c00.jpg,250.tif,2292,1728,636.6666666666667,480.0,"Daigle, W.P.",No,DLSignature,None,269,1486,296,81,74,412,82,22
dqn43c00.tif,dqn43c00.jpg,250.tif,2292,1728,636.6666666666667,480.0,NA,NA,DLLogo,None,103,221,206,209,28,61,57,58
dqn43c00.tif,dqn43c00.jpg,250.tif,2292,1728,636.6666666666667,480.0,NA,NA,DLLogo,,427,221,206,209,118,61,57,58
dqn43c00.tif,dqn43c00.jpg,250.tif,2292,1728,636.6666666666667,480.0,NA,NA,DLLogo,,749,221,206,209,208,61,57,58
dqn43c00.tif,dqn43c00.jpg,250.tif,2292,1728,636.6666666666667,480.0,NA,NA,DLLogo,,1075,223,206,209,298,61,57,58
dqn43c00.tif,dqn43c00.jpg,250.tif,2292,1728,636.6666666666667,480.0,NA,NA,DLLogo,,1397,223,206,209,388,61,57,58
drd89c00-page02_1.tif,drd89c00-page02_1.jpg,251.tif,2292,1728,636.6666666666667,480.0,NA,NA,DLLogo,None,1255,78,231,364,348,21,64,101
drd89c00-page02_2.tif,drd89c00-page02_2.jpg,252.tif,2292,1728,636.6666666666667,480.0,"Idle, J.R.",No,DLSignature,None,212,1785,264,111,58,495,73,30
drm00d00.tif,drm00d00.jpg,253.tif,2292,1728,636.6666666666667,480.0,"Sudol, Marius",No,DLSignature,None,799,1416,566,205,221,393,157,56
drm00d00.tif,drm00d00.jpg,253.tif,2292,1728,636.6666666666667,480.0,NA,NA,DLLogo,None,140,53,198,184,38,14,55,51
dsj50c00-page04_4.tif,dsj50c00-page04_4.jpg,257.tif,2292,1728,636.6666666666667,480.0,"Bible, G.C.",No,DLSignature,None,843,1521,409,103,234,422,113,28
dtf1aa00.tif,dtf1aa00.jpg,258.tif,3296,2544,621.8867924528303,480.00000000000006,"Little, C.C.",No,DLSignature,None,1146,2180,329,108,216,411,62,20
duz52d00-page02-var_3.tif,duz52d00-page02-var_3.jpg,261.tif,2292,1728,636.6666666666667,480.0,"Bergman, J.I.",Yes,DLSignature,None,918,455,124,167,255,126,34,46
dvr41a00.tif,dvr41a00.jpg,262.tif,1575,1200,630.0,480.0,"Pepples, Ernest",Yes,DLSignature,None,590,967,298,62,236,386,119,24
dvr41a00.tif,dvr41a00.jpg,262.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,471,58,176,94,188,23,70,37
dvw54f00_1.tif,dvw54f00_1.jpg,263.tif,1575,1200,630.0,480.0,"Wortham, E.C.",No,DLSignature,None,669,986,232,98,267,394,92,39
dvw54f00_1.tif,dvw54f00_1.jpg,263.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,123,45,94,93,49,18,37,37
dwr29e00_1.tif,dwr29e00_1.jpg,265.tif,3266,2560,612.375,480.0,NA,NA,DLLogo,None,1335,105,322,220,250,19,60,41
dwr29e00_2.tif,dwr29e00_2.jpg,266.tif,3262,2560,611.625,480.0,"Krivisky, B.M.",Yes,DLSignature,None,1533,1479,966,579,287,277,181,108
dxj24f00.tif,dxj24f00.jpg,267.tif,1575,1200,630.0,480.0,"Pollice, Lorraine",Yes,DLSignature,None,562,810,328,80,224,324,131,32
dxj24f00.tif,dxj24f00.jpg,267.tif,1575,1200,630.0,480.0,,Yes,DLSignature,<None>,535,125,133,238,214,50,53,95
eao90f00.tif,eao90f00.jpg,268.tif,1575,1200,630.0,480.0,"Hendershot, M.L.",Yes,DLSignature,None,520,879,316,92,208,351,126,36
eao90f00.tif,eao90f00.jpg,268.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,101,67,164,76,40,26,65,30
eat60e00.tif,eat60e00.jpg,269.tif,3034,2560,568.875,480.0,"Fassuliotis, Constance",Yes,DLSignature,None,1561,1572,492,150,292,294,92,28
eat60e00.tif,eat60e00.jpg,269.tif,3034,2560,568.875,480.0,NA,NA,DLLogo,None,216,75,797,220,40,14,149,41
ebp68d00-page02_2.tif,ebp68d00-page02_2.jpg,271.tif,3189,2544,601.6981132075472,480.00000000000006,"Neher, W.K.",Yes,DLSignature,None,1240,1708,487,154,233,322,91,29
eck05f00_1.tif,eck05f00_1.jpg,272.tif,1575,1200,630.0,480.0,"Coiley, G.K.",Yes,DLSignature,None,605,744,377,90,242,297,150,36
ecn9aa00.tif,ecn9aa00.jpg,274.tif,3584,2624,640.0,468.57142857142856,"Whitmire, C.E.",Yes,DLSignature,None,1558,3002,509,76,278,536,90,13
ecn9aa00.tif,ecn9aa00.jpg,274.tif,3584,2624,640.0,468.57142857142856,NA,NA,DLLogo,None,1757,224,195,223,313,40,34,39
ecv85f00.tif,ecv85f00.jpg,275.tif,1575,1200,630.0,480.0,,No,DLSignature,None,947,766,152,85,378,306,60,34
ecv85f00.tif,ecv85f00.jpg,275.tif,1575,1200,630.0,480.0,"Whelan, F.X.",Yes,DLSignature,None,598,910,304,106,239,364,121,42
ecv85f00.tif,ecv85f00.jpg,275.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,105,36,190,182,42,14,76,72
edj50e00-first_1.tif,edj50e00-first_1.jpg,276.tif,3303,2560,619.3125,480.0,NA,NA,DLLogo,None,111,124,693,228,20,23,129,42
edj50e00-first_3.tif,edj50e00-first_3.jpg,278.tif,3294,2560,617.625,480.0,"Jessup, H.S.",No,DLSignature,None,135,1014,403,135,25,190,75,25
eeo04f00.tif,eeo04f00.jpg,279.tif,1575,1200,630.0,480.0,"Nielsen, Vigo G.",Yes,DLSignature,None,510,882,182,63,204,352,72,25
eex05f00_1.tif,eex05f00_1.jpg,280.tif,1575,1200,630.0,480.0,"Schan, Marilyn",Yes,DLSignature,None,505,714,329,85,202,285,131,34
eey54f00_1.tif,eey54f00_1.jpg,282.tif,1575,1200,630.0,480.0,"Ligon, R.H.",Yes,DLSignature,None,706,949,152,70,282,379,60,28
eey54f00_1.tif,eey54f00_1.jpg,282.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,123,67,92,89,49,26,36,35
eez35f00-page02_1.tif,eez35f00-page02_1.jpg,284.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,30,116,137,137,12,46,54,54
eez35f00-page02_2.tif,eez35f00-page02_2.jpg,285.tif,1575,1200,630.0,480.0,"Holek, M.L.",Yes,DLSignature,None,510,740,265,52,204,296,106,20
efm53d00.tif,efm53d00.jpg,286.tif,3259,2544,614.9056603773586,480.00000000000006,"Snyder, S.L.",Yes,DLSignature,None,1240,2650,625,118,233,500,117,22
efm53d00.tif,efm53d00.jpg,286.tif,3259,2544,614.9056603773586,480.00000000000006,"Neher, W.K.",Yes,DLSignature,None,1191,2795,551,100,224,527,103,18
efm53d00.tif,efm53d00.jpg,286.tif,3259,2544,614.9056603773586,480.00000000000006,"MacKinnon, S.A.",Yes,DLSignature,None,1221,2960,793,96,230,558,149,18
ege23f00_1.tif,ege23f00_1.jpg,287.tif,3299,2544,622.4528301886793,480.00000000000006,"Beatty, D.A.",Yes,DLSignature,None,259,2616,582,229,48,493,109,43
ege23f00_1.tif,ege23f00_1.jpg,287.tif,3299,2544,622.4528301886793,480.00000000000006,NA,NA,DLLogo,None,1004,134,417,234,189,25,78,44
egg15f00-page2-full_1.tif,egg15f00-page2-full_1.jpg,289.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,185,129,138,124,74,51,55,49
egg15f00-page2-full_2.tif,egg15f00-page2-full_2.jpg,290.tif,1575,1200,630.0,480.0,"Shipley, D.K.",Yes,DLSignature,None,640,508,272,82,256,203,108,32
egl10a00.tif,egl10a00.jpg,297.tif,3296,2544,621.8867924528303,480.00000000000006,"Gertenbech, R.F.",No,DLSignature,None,1398,2106,577,109,263,397,108,20
egl10a00.tif,egl10a00.jpg,297.tif,3296,2544,621.8867924528303,480.00000000000006,,Yes,DLSignature,None,1593,2617,916,341,300,493,172,64
ehi41f00.tif,ehi41f00.jpg,298.tif,1575,1200,630.0,480.0,"Chakraborty, B.B.",No,DLSignature,None,595,1143,235,74,238,457,94,29
ehi41f00.tif,ehi41f00.jpg,298.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,473,160,67,76,189,64,26,30
ehz25e00.tif,ehz25e00.jpg,299.tif,3274,2560,613.875,480.0,"Ferraro, C.J.",Yes,DLSignature,None,434,2389,766,242,81,447,143,45
eig45f00.tif,eig45f00.jpg,300.tif,1575,1200,630.0,480.0,"Jarrett, J.E.",Yes,DLSignature,None,645,827,263,144,258,330,105,57
eig45f00.tif,eig45f00.jpg,300.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,154,49,93,94,61,19,37,37
eiv46d00.tif,eiv46d00.jpg,301.tif,2292,1728,636.6666666666667,480.0,"Feldman, J.D.",Yes,DLSignature,None,242,1171,545,127,67,325,151,35
ekv93d00.tif,ekv93d00.jpg,302.tif,3279,2544,618.6792452830189,480.00000000000006,"Squires, W.C.",Yes,DLSignature,None,1452,2708,817,243,273,510,154,45
eld41a00.tif,eld41a00.jpg,303.tif,1575,1200,630.0,480.0,"Pepples, Ernest",Yes,DLSignature,None,657,803,297,81,262,321,118,32
eld41a00.tif,eld41a00.jpg,303.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,487,45,169,88,194,18,67,35
enj41f00.tif,enj41f00.jpg,304.tif,1575,1200,630.0,480.0,"Hamann, M.A.",Yes,DLSignature,None,649,836,289,61,259,334,115,24
enj41f00.tif,enj41f00.jpg,304.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,526,106,50,62,210,42,20,24
enk41e00-page2_1.tif,enk41e00-page2_1.jpg,305.tif,3279,2560,614.8125,480.0,NA,NA,DLLogo,None,111,227,750,219,20,42,140,41
enk41e00-page2_2.tif,enk41e00-page2_2.jpg,306.tif,3275,2560,614.0625,480.0,"Vollmuth, T.A.",Yes,DLSignature,None,442,754,854,204,82,141,160,38
enm00a00.tif,enm00a00.jpg,307.tif,3117,2504,597.5079872204473,480.0,"Eisenberg, A.D.",Yes,DLSignature,None,1227,2607,948,330,235,499,181,63
eoc33a00-page02_1.tif,eoc33a00-page02_1.jpg,308.tif,3150,2400,630.0,480.0,NA,NA,DLLogo,None,627,233,213,211,125,46,42,42
eoc33a00-page02_2.tif,eoc33a00-page02_2.jpg,309.tif,3150,2400,630.0,480.0,"Keane, T.M.",Yes,DLSignature,None,1465,1373,681,133,293,274,136,26
eqb46d00.tif,eqb46d00.jpg,310.tif,2292,1728,636.6666666666667,480.0,"Lisanti, V.F.",No,DLSignature,None,834,1483,536,121,231,411,148,33
